id	y_hat
18578	neg
18579	pos
18580	neg
18581	pos
18582	neg
18583	neg
18584	neg
18585	pos
18586	neg
18587	pos
18588	pos
18589	pos
18590	pos
18591	pos
18592	pos
18593	pos
18594	pos
18595	pos
18596	pos
18597	neg
18598	pos
18599	neg
18600	neg
18601	neg
18602	neg
18603	neg
18604	neg
18605	neg
18606	neg
18607	neg
18608	pos
18609	neg
18610	pos
18611	pos
18612	pos
18613	neg
18614	pos
18615	neg
18616	neg
18617	neg
18618	pos
18619	pos
18620	neg
18621	pos
18622	pos
18623	pos
18624	pos
18625	pos
18626	pos
18627	pos
18628	pos
18629	pos
18630	neg
18631	neg
18632	pos
18633	pos
18634	pos
18635	pos
18636	neg
18637	neg
18638	pos
18639	pos
18640	pos
18641	neg
18642	neg
18643	neg
18644	pos
18645	pos
18646	pos
18647	neg
18648	pos
18649	pos
18650	neg
18651	neg
18652	pos
18653	pos
18654	pos
18655	pos
18656	neg
18657	neg
18658	pos
18659	pos
18660	neg
18661	neg
18662	pos
18663	pos
18664	pos
18665	neg
18666	neg
18667	pos
18668	neg
18669	neg
18670	pos
18671	neg
18672	pos
18673	pos
18674	neg
18675	neg
18676	neg
18677	neg
18678	neg
18679	pos
18680	neg
18681	pos
18682	neg
18683	neg
18684	neg
18685	pos
18686	pos
18687	neg
18688	neg
18689	neg
18690	pos
18691	neg
18692	pos
18693	pos
18694	pos
18695	pos
18696	neg
18697	neg
18698	pos
18699	pos
18700	neg
18701	pos
18702	pos
18703	neg
18704	neg
18705	neg
18706	pos
18707	neg
18708	neg
18709	neg
18710	pos
18711	neg
18712	neg
18713	neg
18714	pos
18715	neg
18716	neg
18717	neg
18718	neg
18719	pos
18720	pos
18721	neg
18722	neg
18723	pos
18724	pos
18725	neg
18726	pos
18727	neg
18728	pos
18729	pos
18730	neg
18731	neg
18732	neg
18733	pos
18734	neg
18735	pos
18736	neg
18737	neg
18738	neg
18739	pos
18740	neg
18741	neg
18742	pos
18743	neg
18744	neg
18745	pos
18746	pos
18747	neg
18748	neg
18749	pos
18750	pos
18751	pos
18752	neg
18753	neg
18754	pos
18755	neg
18756	neg
18757	neg
18758	neg
18759	neg
18760	pos
18761	neg
18762	pos
18763	neg
18764	neg
18765	neg
18766	pos
18767	pos
18768	pos
18769	neg
18770	pos
18771	neg
18772	pos
18773	neg
18774	pos
18775	neg
18776	neg
18777	neg
18778	pos
18779	neg
18780	neg
18781	neg
18782	pos
18783	pos
18784	pos
18785	pos
18786	neg
18787	neg
18788	neg
18789	pos
18790	neg
18791	pos
18792	pos
18793	neg
18794	neg
18795	neg
18796	pos
18797	pos
18798	pos
18799	neg
18800	pos
18801	neg
18802	pos
18803	pos
18804	pos
18805	neg
18806	neg
18807	pos
18808	neg
18809	neg
18810	neg
18811	pos
18812	neg
18813	neg
18814	pos
18815	pos
18816	pos
18817	pos
18818	pos
18819	neg
18820	pos
18821	neg
18822	neg
18823	neg
18824	pos
18825	pos
18826	neg
18827	pos
18828	pos
18829	pos
18830	pos
18831	neg
18832	neg
18833	neg
18834	neg
18835	neg
18836	neg
18837	pos
18838	neg
18839	neg
18840	neg
18841	neg
18842	pos
18843	pos
18844	neg
18845	neg
18846	pos
18847	pos
18848	pos
18849	neg
18850	pos
18851	pos
18852	neg
18853	pos
18854	neg
18855	pos
18856	pos
18857	pos
18858	pos
18859	pos
18860	pos
18861	neg
18862	pos
18863	pos
18864	pos
18865	pos
18866	neg
18867	pos
18868	pos
18869	pos
18870	pos
18871	pos
18872	pos
18873	neg
18874	pos
18875	pos
18876	neg
18877	pos
18878	pos
18879	pos
18880	neg
18881	neg
18882	pos
18883	neg
18884	neg
18885	pos
18886	neg
18887	pos
18888	pos
18889	neg
18890	pos
18891	neg
18892	neg
18893	neg
18894	neg
18895	neg
18896	neg
18897	neg
18898	pos
18899	pos
18900	neg
18901	pos
18902	pos
18903	neg
18904	pos
18905	neg
18906	neg
18907	neg
18908	neg
18909	pos
18910	neg
18911	neg
18912	neg
18913	pos
18914	neg
18915	neg
18916	neg
18917	pos
18918	pos
18919	neg
18920	neg
18921	pos
18922	neg
18923	pos
18924	neg
18925	neg
18926	neg
18927	pos
18928	neg
18929	pos
18930	pos
18931	pos
18932	pos
18933	neg
18934	neg
18935	neg
18936	pos
18937	pos
18938	neg
18939	neg
18940	neg
18941	pos
18942	pos
18943	pos
18944	neg
18945	neg
18946	pos
18947	pos
18948	neg
18949	neg
18950	pos
18951	neg
18952	neg
18953	neg
18954	pos
18955	neg
18956	pos
18957	pos
18958	neg
18959	pos
18960	pos
18961	neg
18962	pos
18963	neg
18964	pos
18965	neg
18966	pos
18967	pos
18968	pos
18969	neg
18970	pos
18971	neg
18972	pos
18973	neg
18974	neg
18975	pos
18976	pos
18977	pos
18978	pos
18979	neg
18980	neg
18981	neg
18982	neg
18983	pos
18984	pos
18985	pos
18986	neg
18987	pos
18988	neg
18989	pos
18990	neg
18991	pos
18992	neg
18993	neg
18994	neg
18995	neg
18996	neg
18997	pos
18998	pos
18999	neg
19000	neg
19001	pos
19002	pos
19003	pos
19004	neg
19005	neg
19006	pos
19007	neg
19008	neg
19009	neg
19010	neg
19011	neg
19012	neg
19013	pos
19014	pos
19015	pos
19016	pos
19017	pos
19018	neg
19019	pos
19020	pos
19021	pos
19022	pos
19023	neg
19024	neg
19025	pos
19026	pos
19027	neg
19028	pos
19029	pos
19030	pos
19031	neg
19032	neg
19033	neg
19034	neg
19035	neg
19036	pos
19037	pos
19038	pos
19039	pos
19040	neg
19041	pos
19042	neg
19043	neg
19044	pos
19045	pos
19046	pos
19047	pos
19048	neg
19049	pos
19050	pos
19051	neg
19052	neg
19053	pos
19054	neg
19055	pos
19056	neg
19057	pos
19058	pos
19059	neg
19060	pos
19061	pos
19062	neg
19063	neg
19064	pos
19065	pos
19066	neg
19067	neg
19068	neg
19069	neg
19070	neg
19071	pos
19072	neg
19073	neg
19074	pos
19075	neg
19076	neg
19077	pos
19078	neg
19079	neg
19080	pos
19081	neg
19082	pos
19083	pos
19084	pos
19085	neg
19086	neg
19087	pos
19088	pos
19089	neg
19090	pos
19091	pos
19092	pos
19093	pos
19094	neg
19095	pos
19096	pos
19097	neg
19098	neg
19099	pos
19100	neg
19101	neg
19102	pos
19103	pos
19104	neg
19105	pos
19106	neg
19107	pos
19108	pos
19109	pos
19110	neg
19111	neg
19112	neg
19113	pos
19114	neg
19115	neg
19116	pos
19117	neg
19118	neg
19119	neg
19120	pos
19121	pos
19122	neg
19123	pos
19124	pos
19125	pos
19126	pos
19127	neg
19128	neg
19129	neg
19130	pos
19131	neg
19132	neg
19133	neg
19134	pos
19135	pos
19136	pos
19137	pos
19138	neg
19139	pos
19140	neg
19141	pos
19142	pos
19143	pos
19144	pos
19145	neg
19146	pos
19147	pos
19148	neg
19149	pos
19150	neg
19151	neg
19152	pos
19153	pos
19154	pos
19155	pos
19156	neg
19157	neg
19158	pos
19159	neg
19160	pos
19161	pos
19162	neg
19163	pos
19164	pos
19165	neg
19166	neg
19167	pos
19168	pos
19169	neg
19170	pos
19171	neg
19172	pos
19173	pos
19174	pos
19175	neg
19176	pos
19177	neg
19178	pos
19179	pos
19180	pos
19181	pos
19182	neg
19183	neg
19184	neg
19185	neg
19186	pos
19187	neg
19188	pos
19189	pos
19190	pos
19191	neg
19192	neg
19193	neg
19194	neg
19195	pos
19196	pos
19197	neg
19198	neg
19199	neg
19200	pos
19201	neg
19202	pos
19203	pos
19204	pos
19205	neg
19206	pos
19207	pos
19208	pos
19209	neg
19210	pos
19211	pos
19212	pos
19213	neg
19214	neg
19215	pos
19216	neg
19217	pos
19218	neg
19219	pos
19220	neg
19221	pos
19222	pos
19223	pos
19224	pos
19225	neg
19226	neg
19227	neg
19228	neg
19229	pos
19230	neg
19231	pos
19232	neg
19233	pos
19234	neg
19235	neg
19236	pos
19237	pos
19238	neg
19239	neg
19240	neg
19241	pos
19242	pos
19243	neg
19244	neg
19245	pos
19246	pos
19247	pos
19248	neg
19249	neg
19250	neg
19251	neg
19252	pos
19253	pos
19254	neg
19255	pos
19256	pos
19257	pos
19258	pos
19259	neg
19260	neg
19261	neg
19262	pos
19263	pos
19264	neg
19265	neg
19266	neg
19267	neg
19268	neg
19269	neg
19270	pos
19271	pos
19272	neg
19273	neg
19274	pos
19275	neg
19276	pos
19277	pos
19278	neg
19279	neg
19280	neg
19281	pos
19282	neg
19283	pos
19284	neg
19285	pos
19286	neg
19287	neg
19288	neg
19289	neg
19290	pos
19291	pos
19292	neg
19293	neg
19294	pos
19295	pos
19296	neg
19297	neg
19298	pos
19299	pos
19300	pos
19301	neg
19302	neg
19303	neg
19304	pos
19305	pos
19306	pos
19307	neg
19308	pos
19309	neg
19310	neg
19311	pos
19312	pos
19313	neg
19314	pos
19315	neg
19316	neg
19317	pos
19318	neg
19319	neg
19320	pos
19321	pos
19322	neg
19323	pos
19324	neg
19325	pos
19326	neg
19327	pos
19328	pos
19329	neg
19330	pos
19331	neg
19332	neg
19333	neg
19334	neg
19335	neg
19336	pos
19337	pos
19338	pos
19339	neg
19340	pos
19341	neg
19342	pos
19343	neg
19344	pos
19345	pos
19346	pos
19347	neg
19348	pos
19349	neg
19350	neg
19351	pos
19352	neg
19353	neg
19354	pos
19355	neg
19356	pos
19357	neg
19358	neg
19359	pos
19360	pos
19361	neg
19362	neg
19363	pos
19364	neg
19365	pos
19366	neg
19367	pos
19368	pos
19369	neg
19370	pos
19371	neg
19372	neg
19373	pos
19374	neg
19375	neg
19376	pos
19377	pos
19378	neg
19379	neg
19380	neg
19381	neg
19382	neg
19383	neg
19384	pos
19385	neg
19386	pos
19387	pos
19388	neg
19389	neg
19390	pos
19391	neg
19392	pos
19393	neg
19394	pos
19395	pos
19396	neg
19397	pos
19398	pos
19399	pos
19400	neg
19401	pos
19402	pos
19403	neg
19404	pos
19405	pos
19406	pos
19407	pos
19408	pos
19409	pos
19410	neg
19411	neg
19412	pos
19413	neg
19414	pos
19415	neg
19416	neg
19417	pos
19418	neg
19419	neg
19420	neg
19421	neg
19422	pos
19423	neg
19424	pos
19425	pos
19426	neg
19427	neg
19428	pos
19429	neg
19430	neg
19431	pos
19432	pos
19433	neg
19434	neg
19435	pos
19436	neg
19437	neg
19438	neg
19439	pos
19440	neg
19441	neg
19442	pos
19443	neg
19444	neg
19445	pos
19446	neg
19447	neg
19448	pos
19449	pos
19450	pos
19451	neg
19452	neg
19453	pos
19454	neg
19455	pos
19456	pos
19457	neg
19458	pos
19459	pos
19460	neg
19461	pos
19462	pos
19463	pos
19464	neg
19465	neg
19466	pos
19467	pos
19468	neg
19469	neg
19470	pos
19471	neg
19472	neg
19473	neg
19474	pos
19475	pos
19476	neg
19477	pos
19478	neg
19479	pos
19480	neg
19481	neg
19482	neg
19483	neg
19484	pos
19485	pos
19486	pos
19487	pos
19488	pos
19489	neg
19490	pos
19491	neg
19492	neg
19493	pos
19494	neg
19495	pos
19496	pos
19497	pos
19498	pos
19499	pos
19500	neg
19501	pos
19502	neg
19503	pos
19504	pos
19505	pos
19506	pos
19507	pos
19508	neg
19509	pos
19510	neg
19511	pos
19512	neg
19513	pos
19514	neg
19515	neg
19516	pos
19517	pos
19518	neg
19519	neg
19520	pos
19521	pos
19522	pos
19523	pos
19524	pos
19525	pos
19526	neg
19527	neg
19528	neg
19529	neg
19530	neg
19531	pos
19532	pos
19533	pos
19534	neg
19535	pos
19536	neg
19537	pos
19538	pos
19539	neg
19540	neg
19541	neg
19542	neg
19543	neg
19544	pos
19545	pos
19546	pos
19547	pos
19548	pos
19549	neg
19550	pos
19551	pos
19552	neg
19553	pos
19554	pos
19555	neg
19556	neg
19557	neg
19558	neg
19559	pos
19560	pos
19561	neg
19562	pos
19563	neg
19564	pos
19565	pos
19566	neg
19567	neg
19568	neg
19569	pos
19570	pos
19571	pos
19572	neg
19573	pos
19574	pos
19575	pos
19576	neg
19577	neg
19578	pos
19579	pos
19580	neg
19581	neg
19582	pos
19583	pos
19584	neg
19585	neg
19586	neg
19587	pos
19588	pos
19589	neg
19590	pos
19591	pos
19592	pos
19593	pos
19594	neg
19595	neg
19596	pos
19597	neg
19598	neg
19599	pos
19600	pos
19601	pos
19602	neg
19603	pos
19604	neg
19605	neg
19606	pos
19607	pos
19608	pos
19609	neg
19610	pos
19611	neg
19612	neg
19613	neg
19614	pos
19615	pos
19616	neg
19617	neg
19618	neg
19619	pos
19620	pos
19621	pos
19622	pos
19623	neg
19624	neg
19625	neg
19626	pos
19627	neg
19628	neg
19629	neg
19630	pos
19631	neg
19632	pos
19633	neg
19634	pos
19635	neg
19636	pos
19637	pos
19638	neg
19639	neg
19640	pos
19641	pos
19642	pos
19643	neg
19644	neg
19645	neg
19646	pos
19647	pos
19648	neg
19649	neg
19650	neg
19651	neg
19652	neg
19653	neg
19654	neg
19655	neg
19656	pos
19657	pos
19658	neg
19659	pos
19660	neg
19661	neg
19662	pos
19663	pos
19664	neg
19665	pos
19666	pos
19667	pos
19668	pos
19669	neg
19670	neg
19671	neg
19672	neg
19673	neg
19674	neg
19675	pos
19676	neg
19677	pos
19678	pos
19679	pos
19680	pos
19681	pos
19682	neg
19683	pos
19684	neg
19685	pos
19686	neg
19687	neg
19688	pos
19689	neg
19690	pos
19691	neg
19692	neg
19693	pos
19694	neg
19695	pos
19696	pos
19697	pos
19698	neg
19699	neg
19700	neg
19701	neg
19702	pos
19703	pos
19704	neg
19705	neg
19706	pos
19707	neg
19708	pos
19709	neg
19710	pos
19711	neg
19712	pos
19713	neg
19714	neg
19715	pos
19716	pos
19717	neg
19718	pos
19719	neg
19720	pos
19721	pos
19722	pos
19723	pos
19724	neg
19725	neg
19726	pos
19727	neg
19728	neg
19729	pos
19730	pos
19731	pos
19732	pos
19733	pos
19734	neg
19735	pos
19736	pos
19737	pos
19738	pos
19739	pos
19740	pos
19741	pos
19742	neg
19743	neg
19744	pos
19745	neg
19746	pos
19747	pos
19748	pos
19749	neg
19750	pos
19751	neg
19752	neg
19753	pos
19754	pos
19755	pos
19756	pos
19757	pos
19758	neg
19759	pos
19760	pos
19761	pos
19762	pos
19763	neg
19764	pos
19765	pos
19766	neg
19767	neg
19768	neg
19769	neg
19770	neg
19771	pos
19772	neg
19773	pos
19774	pos
19775	pos
19776	neg
19777	neg
19778	pos
19779	neg
19780	pos
19781	neg
19782	neg
19783	neg
19784	neg
19785	pos
19786	neg
19787	neg
19788	neg
19789	neg
19790	pos
19791	neg
19792	pos
19793	pos
19794	neg
19795	neg
19796	neg
19797	pos
19798	pos
19799	neg
19800	pos
19801	pos
19802	pos
19803	pos
19804	neg
19805	pos
19806	pos
19807	neg
19808	pos
19809	pos
19810	neg
19811	pos
19812	neg
19813	neg
19814	pos
19815	pos
19816	neg
19817	neg
19818	pos
19819	pos
19820	neg
19821	pos
19822	pos
19823	neg
19824	neg
19825	neg
19826	neg
19827	pos
19828	pos
19829	pos
19830	pos
19831	pos
19832	neg
19833	neg
19834	neg
19835	pos
19836	pos
19837	neg
19838	pos
19839	pos
19840	pos
19841	neg
19842	pos
19843	pos
19844	neg
19845	pos
19846	pos
19847	pos
19848	neg
19849	neg
19850	neg
19851	neg
19852	neg
19853	neg
19854	neg
19855	neg
19856	neg
19857	pos
19858	pos
19859	neg
19860	neg
19861	neg
19862	pos
19863	neg
19864	neg
19865	pos
19866	neg
19867	pos
19868	neg
19869	neg
19870	neg
19871	pos
19872	neg
19873	neg
19874	pos
19875	pos
19876	pos
19877	neg
19878	pos
19879	neg
19880	pos
19881	pos
19882	pos
19883	neg
19884	neg
19885	neg
19886	neg
19887	neg
19888	pos
19889	neg
19890	pos
19891	neg
19892	pos
19893	pos
19894	neg
19895	pos
19896	neg
19897	neg
19898	pos
19899	pos
19900	pos
19901	pos
19902	pos
19903	pos
19904	neg
19905	pos
19906	neg
19907	neg
19908	pos
19909	neg
19910	neg
19911	neg
19912	neg
19913	neg
19914	neg
19915	neg
19916	pos
19917	neg
19918	neg
19919	neg
19920	pos
19921	neg
19922	pos
19923	neg
19924	pos
19925	pos
19926	neg
19927	neg
19928	neg
19929	pos
19930	neg
19931	pos
19932	neg
19933	neg
19934	pos
19935	neg
19936	pos
19937	pos
19938	neg
19939	pos
19940	pos
19941	pos
19942	neg
19943	neg
19944	pos
19945	pos
19946	neg
19947	neg
19948	neg
19949	neg
19950	neg
19951	neg
19952	neg
19953	neg
19954	pos
19955	neg
19956	pos
19957	pos
19958	neg
19959	neg
19960	pos
19961	neg
19962	neg
19963	pos
19964	neg
19965	pos
19966	neg
19967	neg
19968	pos
19969	neg
19970	pos
19971	neg
19972	neg
19973	pos
19974	neg
19975	pos
19976	pos
19977	neg
19978	pos
19979	neg
19980	pos
19981	pos
19982	neg
19983	pos
19984	neg
19985	neg
19986	neg
19987	neg
19988	neg
19989	neg
19990	pos
19991	neg
19992	neg
19993	neg
19994	neg
19995	neg
19996	pos
19997	neg
19998	pos
19999	pos
20000	neg
20001	neg
20002	pos
20003	neg
20004	neg
20005	pos
20006	neg
20007	neg
20008	pos
20009	neg
20010	pos
20011	pos
20012	pos
20013	neg
20014	neg
20015	pos
20016	neg
20017	neg
20018	neg
20019	neg
20020	neg
20021	pos
20022	pos
20023	pos
20024	neg
20025	pos
20026	neg
20027	neg
20028	pos
20029	pos
20030	neg
20031	neg
20032	pos
20033	neg
20034	neg
20035	neg
20036	pos
20037	neg
20038	neg
20039	neg
20040	pos
20041	pos
20042	neg
20043	neg
20044	neg
20045	neg
20046	neg
20047	pos
20048	pos
20049	neg
20050	pos
20051	pos
20052	neg
20053	neg
20054	pos
20055	neg
20056	pos
20057	pos
20058	neg
20059	pos
20060	pos
20061	pos
20062	pos
20063	pos
20064	pos
20065	neg
20066	neg
20067	neg
20068	neg
20069	pos
20070	neg
20071	pos
20072	neg
20073	pos
20074	neg
20075	neg
20076	pos
20077	pos
20078	pos
20079	pos
20080	neg
20081	neg
20082	neg
20083	neg
20084	neg
20085	neg
20086	pos
20087	pos
20088	neg
20089	pos
20090	pos
20091	pos
20092	neg
20093	neg
20094	pos
20095	pos
20096	neg
20097	neg
20098	neg
20099	pos
20100	pos
20101	neg
20102	neg
20103	pos
20104	neg
20105	pos
20106	neg
20107	neg
20108	neg
20109	pos
20110	neg
20111	pos
20112	neg
20113	neg
20114	pos
20115	neg
20116	pos
20117	pos
20118	pos
20119	pos
20120	pos
20121	pos
20122	pos
20123	pos
20124	pos
20125	neg
20126	neg
20127	neg
20128	pos
20129	neg
20130	neg
20131	neg
20132	neg
20133	pos
20134	neg
20135	pos
20136	neg
20137	pos
20138	pos
20139	neg
20140	pos
20141	pos
20142	pos
20143	neg
20144	pos
20145	pos
20146	pos
20147	pos
20148	pos
20149	pos
20150	neg
20151	neg
20152	neg
20153	pos
20154	neg
20155	neg
20156	pos
20157	neg
20158	pos
20159	neg
20160	neg
20161	pos
20162	pos
20163	neg
20164	neg
20165	pos
20166	neg
20167	pos
20168	neg
20169	neg
20170	neg
20171	pos
20172	neg
20173	neg
20174	neg
20175	neg
20176	pos
20177	neg
20178	pos
20179	pos
20180	neg
20181	neg
20182	neg
20183	neg
20184	pos
20185	neg
20186	pos
20187	pos
20188	pos
20189	pos
20190	pos
20191	neg
20192	neg
20193	neg
20194	neg
20195	pos
20196	pos
20197	neg
20198	neg
20199	pos
20200	pos
20201	neg
20202	neg
20203	neg
20204	pos
20205	pos
20206	pos
20207	pos
20208	neg
20209	neg
20210	neg
20211	neg
20212	neg
20213	neg
20214	pos
20215	pos
20216	neg
20217	neg
20218	pos
20219	pos
20220	pos
20221	pos
20222	pos
20223	neg
20224	neg
20225	pos
20226	neg
20227	pos
20228	neg
20229	neg
20230	neg
20231	pos
20232	pos
20233	neg
20234	pos
20235	pos
20236	pos
20237	pos
20238	pos
20239	neg
20240	neg
20241	pos
20242	neg
20243	pos
20244	pos
20245	pos
20246	neg
20247	neg
20248	pos
20249	neg
20250	pos
20251	neg
20252	neg
20253	pos
20254	pos
20255	neg
20256	pos
20257	pos
20258	neg
20259	pos
20260	neg
20261	neg
20262	pos
20263	pos
20264	neg
20265	neg
20266	pos
20267	neg
20268	neg
20269	pos
20270	pos
20271	pos
20272	neg
20273	pos
20274	neg
20275	neg
20276	pos
20277	neg
20278	neg
20279	neg
20280	neg
20281	neg
20282	neg
20283	neg
20284	pos
20285	pos
20286	pos
20287	neg
20288	pos
20289	pos
20290	neg
20291	pos
20292	neg
20293	pos
20294	neg
20295	neg
20296	pos
20297	pos
20298	neg
20299	neg
20300	pos
20301	pos
20302	pos
20303	pos
20304	pos
20305	pos
20306	pos
20307	neg
20308	pos
20309	pos
20310	pos
20311	pos
20312	neg
20313	pos
20314	neg
20315	neg
20316	pos
20317	neg
20318	neg
20319	pos
20320	pos
20321	neg
20322	pos
20323	pos
20324	pos
20325	pos
20326	pos
20327	neg
20328	neg
20329	pos
20330	pos
20331	pos
20332	pos
20333	neg
20334	pos
20335	pos
20336	pos
20337	pos
20338	neg
20339	pos
20340	pos
20341	pos
20342	neg
20343	neg
20344	neg
20345	neg
20346	neg
20347	neg
20348	pos
20349	pos
20350	neg
20351	neg
20352	pos
20353	pos
20354	neg
20355	pos
20356	neg
20357	pos
20358	neg
20359	pos
20360	pos
20361	neg
20362	neg
20363	pos
20364	neg
20365	neg
20366	neg
20367	neg
20368	pos
20369	neg
20370	neg
20371	neg
20372	pos
20373	pos
20374	neg
20375	pos
20376	pos
20377	pos
20378	neg
20379	pos
20380	pos
20381	pos
20382	neg
20383	neg
20384	pos
20385	neg
20386	neg
20387	pos
20388	pos
20389	neg
20390	neg
20391	pos
20392	neg
20393	pos
20394	neg
20395	neg
20396	neg
20397	neg
20398	neg
20399	pos
20400	pos
20401	neg
20402	pos
20403	pos
20404	pos
20405	neg
20406	pos
20407	neg
20408	pos
20409	neg
20410	pos
20411	neg
20412	neg
20413	pos
20414	neg
20415	pos
20416	neg
20417	neg
20418	neg
20419	pos
20420	neg
20421	neg
20422	pos
20423	neg
20424	pos
20425	pos
20426	neg
20427	neg
20428	pos
20429	neg
20430	neg
20431	pos
20432	neg
20433	pos
20434	pos
20435	neg
20436	pos
20437	pos
20438	neg
20439	pos
20440	neg
20441	pos
20442	neg
20443	neg
20444	neg
20445	neg
20446	neg
20447	neg
20448	neg
20449	pos
20450	pos
20451	pos
20452	pos
20453	neg
20454	pos
20455	neg
20456	pos
20457	pos
20458	neg
20459	pos
20460	pos
20461	neg
20462	neg
20463	pos
20464	pos
20465	pos
20466	pos
20467	neg
20468	pos
20469	neg
20470	neg
20471	neg
20472	pos
20473	pos
20474	neg
20475	pos
20476	neg
20477	neg
20478	pos
20479	neg
20480	neg
20481	pos
20482	neg
20483	pos
20484	pos
20485	neg
20486	neg
20487	pos
20488	pos
20489	pos
20490	pos
20491	pos
20492	neg
20493	pos
20494	pos
20495	pos
20496	neg
20497	pos
20498	pos
20499	neg
20500	neg
20501	pos
20502	pos
20503	pos
20504	neg
20505	pos
20506	neg
20507	pos
20508	neg
20509	pos
20510	neg
20511	pos
20512	pos
20513	pos
20514	pos
20515	pos
20516	pos
20517	pos
20518	neg
20519	neg
20520	pos
20521	neg
20522	neg
20523	neg
20524	neg
20525	neg
20526	neg
20527	pos
20528	neg
20529	neg
20530	pos
20531	neg
20532	neg
20533	neg
20534	neg
20535	pos
20536	neg
20537	neg
20538	pos
20539	pos
20540	neg
20541	pos
20542	neg
20543	pos
20544	pos
20545	neg
20546	pos
20547	neg
20548	neg
20549	pos
20550	pos
20551	pos
20552	pos
20553	neg
20554	neg
20555	pos
20556	neg
20557	pos
20558	pos
20559	pos
20560	neg
20561	neg
20562	pos
20563	neg
20564	pos
20565	neg
20566	pos
20567	neg
20568	pos
20569	neg
20570	neg
20571	pos
20572	neg
20573	pos
20574	pos
20575	neg
20576	neg
20577	neg
20578	neg
20579	neg
20580	neg
20581	neg
20582	neg
20583	pos
20584	pos
20585	pos
20586	pos
20587	neg
20588	neg
20589	neg
20590	pos
20591	pos
20592	pos
20593	pos
20594	neg
20595	neg
20596	pos
20597	pos
20598	neg
20599	pos
20600	neg
20601	pos
20602	neg
20603	neg
20604	pos
20605	neg
20606	neg
20607	pos
20608	neg
20609	neg
20610	neg
20611	pos
20612	neg
20613	pos
20614	pos
20615	pos
20616	neg
20617	pos
20618	neg
20619	neg
20620	neg
20621	neg
20622	pos
20623	pos
20624	pos
20625	neg
20626	pos
20627	pos
20628	pos
20629	neg
20630	neg
20631	neg
20632	pos
20633	pos
20634	neg
20635	neg
20636	pos
20637	neg
20638	pos
20639	pos
20640	neg
20641	neg
20642	pos
20643	neg
20644	pos
20645	neg
20646	pos
20647	neg
20648	pos
20649	pos
20650	pos
20651	pos
20652	pos
20653	pos
20654	pos
20655	pos
20656	pos
20657	neg
20658	neg
20659	neg
20660	neg
20661	pos
20662	neg
20663	neg
20664	pos
20665	pos
20666	neg
20667	neg
20668	pos
20669	pos
20670	neg
20671	pos
20672	neg
20673	pos
20674	neg
20675	pos
20676	neg
20677	pos
20678	pos
20679	neg
20680	pos
20681	neg
20682	pos
20683	pos
20684	pos
20685	neg
20686	neg
20687	neg
20688	neg
20689	neg
20690	neg
20691	pos
20692	neg
20693	neg
20694	neg
20695	neg
20696	pos
20697	neg
20698	pos
20699	pos
20700	pos
20701	pos
20702	pos
20703	pos
20704	neg
20705	neg
20706	pos
20707	pos
20708	neg
20709	pos
20710	pos
20711	neg
20712	neg
20713	neg
20714	neg
20715	pos
20716	neg
20717	neg
20718	neg
20719	neg
20720	pos
20721	pos
20722	neg
20723	pos
20724	neg
20725	neg
20726	neg
20727	neg
20728	pos
20729	pos
20730	neg
20731	pos
20732	pos
20733	neg
20734	neg
20735	neg
20736	pos
20737	neg
20738	neg
20739	pos
20740	pos
20741	neg
20742	pos
20743	neg
20744	pos
20745	neg
20746	pos
20747	pos
20748	neg
20749	neg
20750	neg
20751	neg
20752	neg
20753	pos
20754	pos
20755	pos
20756	pos
20757	neg
20758	pos
20759	pos
20760	neg
20761	neg
20762	pos
20763	pos
20764	pos
20765	neg
20766	pos
20767	neg
20768	neg
20769	pos
20770	neg
20771	neg
20772	neg
20773	neg
20774	pos
20775	neg
20776	neg
20777	neg
20778	pos
20779	pos
20780	pos
20781	neg
20782	neg
20783	pos
20784	neg
20785	pos
20786	pos
20787	pos
20788	pos
20789	neg
20790	neg
20791	neg
20792	pos
20793	neg
20794	pos
20795	neg
20796	neg
20797	neg
20798	neg
20799	neg
20800	neg
20801	neg
20802	pos
20803	neg
20804	neg
20805	pos
20806	pos
20807	pos
20808	neg
20809	pos
20810	pos
20811	pos
20812	pos
20813	neg
20814	neg
20815	pos
20816	neg
20817	pos
20818	neg
20819	pos
20820	pos
20821	neg
20822	neg
20823	pos
20824	neg
20825	pos
20826	pos
20827	pos
20828	neg
20829	pos
20830	neg
20831	neg
20832	neg
20833	pos
20834	neg
20835	neg
20836	pos
20837	pos
20838	pos
20839	neg
20840	neg
20841	pos
20842	pos
20843	neg
20844	neg
20845	pos
20846	pos
20847	neg
20848	neg
20849	pos
20850	pos
20851	pos
20852	neg
20853	pos
20854	neg
20855	pos
20856	neg
20857	neg
20858	neg
20859	pos
20860	pos
20861	pos
20862	neg
20863	pos
20864	pos
20865	neg
20866	pos
20867	neg
20868	pos
20869	neg
20870	pos
20871	neg
20872	neg
20873	pos
20874	pos
20875	neg
20876	neg
20877	neg
20878	neg
20879	pos
20880	pos
20881	pos
20882	neg
20883	pos
20884	pos
20885	pos
20886	neg
20887	neg
20888	neg
20889	neg
20890	pos
20891	neg
20892	neg
20893	neg
20894	pos
20895	neg
20896	pos
20897	neg
20898	pos
20899	neg
20900	neg
20901	pos
20902	pos
20903	neg
20904	neg
20905	pos
20906	pos
20907	pos
20908	neg
20909	neg
